total_assets,daily_return,annual_rate_of_return,sharpe_ratio,max_drawdown
125384.33643066195,-0.026317707330546614,,,
125193.44981508618,-0.0015224119775226752,,,
129186.24461526646,0.03189300084052116,,,
129320.14552858818,0.0010364951293420077,,,
128965.28439186694,-0.0027440514799204063,,,
130794.53830101267,0.014184079985334996,,,
128153.64160979576,-0.02019118478127202,,,
130495.69701360792,0.018275371455641398,,,
131960.52728617453,0.011225123173324691,,,
130955.992705051,-0.007612386838566243,,,
133019.56568026057,0.01575775901953036,,,
133894.00866395538,0.006573792202845707,,,
134233.80887164443,0.0025378298183742487,,,
134840.80773063313,0.004521952137774177,,,
134199.3976150248,-0.00475679526400985,,,
131940.91351145552,-0.01682931625407247,,,
133985.9791030653,0.015499859271720151,,,
134295.3880297811,0.0023092634676185053,,,
132634.30100248352,-0.012368905974114552,,,
132217.1679215937,-0.003144986460794974,,,
132190.66615403545,-0.00020044119818063422,,,
133130.66798331976,0.007110954628135158,,,
131340.58676518008,-0.0134460469947012,,,
129532.4033812361,-0.013767133438932877,,,
125902.37132149441,-0.028024123423834535,,,
123984.63548743073,-0.015231927833723735,,,
124145.16907891564,0.0012947861713170639,,,
126039.86456612978,0.015261934888579853,,,
127863.05316303282,0.014465174198489139,,,
129001.56843842851,0.00890417714290015,,,
131296.79475910266,0.017792235772463805,,,
132242.89075315685,0.0072057813428731965,,,
139881.52725398508,0.05776217123903038,,,
137712.2776920942,-0.015507762922491786,,,
139386.5957531556,0.012158088509761855,,,
137558.2872056903,-0.013116817564746919,,,
138107.29555898128,0.003991096170527619,,,
141170.88599858174,0.022182683595394215,,,
140241.40846334913,-0.0065840596569036736,,,
141083.6356124679,0.006005552556461069,,,
138514.81034875556,-0.018207818735040515,,,
138883.46253374545,0.002661464027288396,,,
139135.8145924325,0.0018170058125224209,,,
141357.87362088394,0.01597043173219248,,,
142065.47144188898,0.005005719192570757,,,
142046.6043303058,-0.00013280575069851697,,,
141074.74039348462,-0.006841866733831026,,,
142067.4995819569,0.007037115118576631,,,
141234.16743770044,-0.005865747948746836,,,
142587.7283166091,0.009583806124716432,,,
143611.83784291273,0.007182311818795695,,,
144102.8419508084,0.003418966815484481,,,
143207.61499263204,-0.006212417090857625,,,
144824.7989141221,0.011292583299940206,,,
143235.94980200173,-0.01097083596202697,,,
143059.87559347437,-0.0012292598943963728,,,
144761.93073953368,0.011897501930562049,,,
143706.9905803125,-0.007287414265835568,,,
144311.8695889292,0.004209113322699798,,,
